title,genre,rating,revenue,release_date
The Horse Whisperer,nce,6.7,186883563,1998-05-14 00:00:00
Collateral,a,7.0,217764291,2004-08-04 00:00:00
Collateral,e,7.0,217764291,2004-08-04 00:00:00
Collateral,ller,7.0,217764291,2004-08-04 00:00:00
The Scorpion King,on,5.3,165333180,2002-04-16 00:00:00
The Scorpion King,asy,5.3,165333180,2002-04-16 00:00:00
The Scorpion King,nture,5.3,165333180,2002-04-16 00:00:00
Ladder 49,a,6.2,74541707,2004-10-01 00:00:00
Ladder 49,on,6.2,74541707,2004-10-01 00:00:00
Ladder 49,ller,6.2,74541707,2004-10-01 00:00:00
Jack Reacher,e,6.3,218340595,2012-12-20 00:00:00
Jack Reacher,a,6.3,218340595,2012-12-20 00:00:00
Jack Reacher,ller,6.3,218340595,2012-12-20 00:00:00
Deep Blue Sea,on,5.6,73648228,1999-07-28 00:00:00
Deep Blue Sea,nce Fiction,5.6,73648228,1999-07-28 00:00:00
Deep Blue Sea,ller,5.6,73648228,1999-07-28 00:00:00
This Is It,c,6.7,0,2009-10-28 00:00:00
This Is It,mentary,6.7,0,2009-10-28 00:00:00
Contagion,a,6.2,137551594,2011-09-08 00:00:00
Contagion,ller,6.2,137551594,2011-09-08 00:00:00
Contagion,nce Fiction,6.2,137551594,2011-09-08 00:00:00
Kangaroo Jack,dy,4.3,0,2003-01-17 00:00:00
Kangaroo Jack,nture,4.3,0,2003-01-17 00:00:00
Kangaroo Jack,e,4.3,0,2003-01-17 00:00:00
Coraline,ation,7.3,124596398,2009-02-05 00:00:00
Coraline,ly,7.3,124596398,2009-02-05 00:00:00
The Happening,ller,4.9,163403799,2008-06-11 00:00:00
The Happening,nce Fiction,4.9,163403799,2008-06-11 00:00:00
Man on Fire,on,7.3,130293714,2004-04-23 00:00:00
Man on Fire,a,7.3,130293714,2004-04-23 00:00:00
Man on Fire,ller,7.3,130293714,2004-04-23 00:00:00
Man on Fire,e,7.3,130293714,2004-04-23 00:00:00
The Shaggy Dog,dy,4.5,61112916,2006-03-09 00:00:00
The Shaggy Dog,ly,4.5,61112916,2006-03-09 00:00:00
Starsky & Hutch,dy,5.6,170268750,2004-03-05 00:00:00
Starsky & Hutch,e,5.6,170268750,2004-03-05 00:00:00
Jingle All the Way,ly,5.5,129832389,1996-11-15 00:00:00
Jingle All the Way,dy,5.5,129832389,1996-11-15 00:00:00
Hellboy,asy,6.5,99318987,2004-04-02 00:00:00
Hellboy,on,6.5,99318987,2004-04-02 00:00:00
Hellboy,nce Fiction,6.5,99318987,2004-04-02 00:00:00
A Civil Action,a,6.1,56702901,1998-03-05 00:00:00
ParaNorman,ly,6.7,107139399,2012-08-03 00:00:00
ParaNorman,ation,6.7,107139399,2012-08-03 00:00:00
ParaNorman,nture,6.7,107139399,2012-08-03 00:00:00
ParaNorman,dy,6.7,107139399,2012-08-03 00:00:00
The Jackal,on,6.1,159330280,1997-11-14 00:00:00
The Jackal,ller,6.1,159330280,1997-11-14 00:00:00
The Jackal,nture,6.1,159330280,1997-11-14 00:00:00
The Jackal,e,6.1,159330280,1997-11-14 00:00:00
Paycheck,on,5.9,96269812,2003-12-25 00:00:00
Paycheck,nture,5.9,96269812,2003-12-25 00:00:00
Paycheck,ery,5.9,96269812,2003-12-25 00:00:00
Paycheck,nce Fiction,5.9,96269812,2003-12-25 00:00:00
Paycheck,ller,5.9,96269812,2003-12-25 00:00:00
Up Close & Personal,a,5.9,0,1996-03-01 00:00:00
Up Close & Personal,nce,5.9,0,1996-03-01 00:00:00
The Tale of Despereaux,nture,5.8,50877145,2008-12-19 00:00:00
The Tale of Despereaux,ation,5.8,50877145,2008-12-19 00:00:00
The Tale of Despereaux,ly,5.8,50877145,2008-12-19 00:00:00
The Tuxedo,ller,5.3,0,2002-09-27 00:00:00
The Tuxedo,on,5.3,0,2002-09-27 00:00:00
The Tuxedo,dy,5.3,0,2002-09-27 00:00:00
The Tuxedo,nce Fiction,5.3,0,2002-09-27 00:00:00
Under Siege 2: Dark Territory,on,5.6,104324083,1995-07-13 00:00:00
Under Siege 2: Dark Territory,ller,5.6,104324083,1995-07-13 00:00:00
Jack Ryan: Shadow Recruit,on,5.9,50549107,2014-01-15 00:00:00
Jack Ryan: Shadow Recruit,a,5.9,50549107,2014-01-15 00:00:00
Jack Ryan: Shadow Recruit,ller,5.9,50549107,2014-01-15 00:00:00
Joy,a,6.4,101134059,2015-12-24 00:00:00
Joy,dy,6.4,101134059,2015-12-24 00:00:00
London Has Fallen,on,5.8,205754447,2016-03-02 00:00:00
London Has Fallen,e,5.8,205754447,2016-03-02 00:00:00
London Has Fallen,ller,5.8,205754447,2016-03-02 00:00:00
Alien: Resurrection,nce Fiction,5.9,162000000,1997-11-12 00:00:00
Alien: Resurrection,or,5.9,162000000,1997-11-12 00:00:00
Alien: Resurrection,on,5.9,162000000,1997-11-12 00:00:00
Shooter,on,6.9,95696996,2007-03-22 00:00:00
Shooter,a,6.9,95696996,2007-03-22 00:00:00
Shooter,ery,6.9,95696996,2007-03-22 00:00:00
Shooter,ller,6.9,95696996,2007-03-22 00:00:00
Shooter,e,6.9,95696996,2007-03-22 00:00:00
The Boxtrolls,ation,6.6,108255770,2014-09-10 00:00:00
The Boxtrolls,dy,6.6,108255770,2014-09-10 00:00:00
The Boxtrolls,ly,6.6,108255770,2014-09-10 00:00:00
The Boxtrolls,asy,6.6,108255770,2014-09-10 00:00:00
Practical Magic,a,6.3,46683377,1998-10-16 00:00:00
Practical Magic,asy,6.3,46683377,1998-10-16 00:00:00
Practical Magic,dy,6.3,46683377,1998-10-16 00:00:00
The Lego Movie,nture,7.5,469160692,2014-02-06 00:00:00
The Lego Movie,ation,7.5,469160692,2014-02-06 00:00:00
The Lego Movie,dy,7.5,469160692,2014-02-06 00:00:00
The Lego Movie,ly,7.5,469160692,2014-02-06 00:00:00
The Lego Movie,asy,7.5,469160692,2014-02-06 00:00:00
Miss Congeniality 2: Armed and Fabulous,on,5.3,0,2005-03-11 00:00:00
Miss Congeniality 2: Armed and Fabulous,dy,5.3,0,2005-03-11 00:00:00
Reign of Fire,nture,6.0,43061982,2002-07-12 00:00:00
Reign of Fire,on,6.0,43061982,2002-07-12 00:00:00
Reign of Fire,asy,6.0,43061982,2002-07-12 00:00:00
Gangster Squad,e,6.2,105200903,2013-01-10 00:00:00
Gangster Squad,a,6.2,105200903,2013-01-10 00:00:00
Gangster Squad,on,6.2,105200903,2013-01-10 00:00:00
Gangster Squad,ller,6.2,105200903,2013-01-10 00:00:00
Year One,dy,4.6,62357900,2009-06-18 00:00:00
Year One,nture,4.6,62357900,2009-06-18 00:00:00
Invictus,a,7.0,122233971,2009-12-10 00:00:00
Invictus,ory,7.0,122233971,2009-12-10 00:00:00
State of Play,on,6.7,87784194,2009-04-17 00:00:00
Duplicity,nce,5.7,60000000,2009-03-19 00:00:00
Duplicity,dy,5.7,60000000,2009-03-19 00:00:00
Duplicity,e,5.7,60000000,2009-03-19 00:00:00
My Favorite Martian,dy,5.1,36850101,1999-02-11 00:00:00
My Favorite Martian,a,5.1,36850101,1999-02-11 00:00:00
My Favorite Martian,ly,5.1,36850101,1999-02-11 00:00:00
My Favorite Martian,nce Fiction,5.1,36850101,1999-02-11 00:00:00
The Sentinel,on,5.8,77920346,2006-04-19 00:00:00
The Sentinel,ller,5.8,77920346,2006-04-19 00:00:00
The Sentinel,e,5.8,77920346,2006-04-19 00:00:00
Planet 51,nce Fiction,5.6,104945765,2009-11-19 00:00:00
Planet 51,ation,5.6,104945765,2009-11-19 00:00:00
Planet 51,ly,5.6,104945765,2009-11-19 00:00:00
Planet 51,dy,5.6,104945765,2009-11-19 00:00:00
Planet 51,nture,5.6,104945765,2009-11-19 00:00:00
Star Trek: Nemesis,nce Fiction,6.1,67312826,2002-12-13 00:00:00
Star Trek: Nemesis,on,6.1,67312826,2002-12-13 00:00:00
Star Trek: Nemesis,nture,6.1,67312826,2002-12-13 00:00:00
Star Trek: Nemesis,ller,6.1,67312826,2002-12-13 00:00:00
Intolerable Cruelty,e,5.8,119940815,2003-09-02 00:00:00
Intolerable Cruelty,dy,5.8,119940815,2003-09-02 00:00:00
Intolerable Cruelty,nce,5.8,119940815,2003-09-02 00:00:00
Trouble with the Curve,a,6.6,0,2012-09-21 00:00:00
Trouble with the Curve,nce,6.6,0,2012-09-21 00:00:00
Edge of Darkness,e,6.2,74901339,2010-01-29 00:00:00
Edge of Darkness,a,6.2,74901339,2010-01-29 00:00:00
Edge of Darkness,ery,6.2,74901339,2010-01-29 00:00:00
Edge of Darkness,ller,6.2,74901339,2010-01-29 00:00:00
The Relic,or,5.8,33956608,1997-01-10 00:00:00
The Relic,ery,5.8,33956608,1997-01-10 00:00:00
The Relic,ller,5.8,33956608,1997-01-10 00:00:00
Analyze That,dy,5.7,55003135,2002-12-06 00:00:00
Analyze That,e,5.7,55003135,2002-12-06 00:00:00
Righteous Kill,on,5.9,73174566,2008-09-11 00:00:00
Righteous Kill,e,5.9,73174566,2008-09-11 00:00:00
Righteous Kill,a,5.9,73174566,2008-09-11 00:00:00
Righteous Kill,ller,5.9,73174566,2008-09-11 00:00:00
Mercury Rising,on,6.0,0,1998-04-03 00:00:00
Mercury Rising,e,6.0,0,1998-04-03 00:00:00
Mercury Rising,a,6.0,0,1998-04-03 00:00:00
Mercury Rising,ller,6.0,0,1998-04-03 00:00:00
The Soloist,a,6.6,31720158,2009-04-24 00:00:00
The Legend of Bagger Vance,asy,6.3,39459427,2000-11-02 00:00:00
The Legend of Bagger Vance,a,6.3,39459427,2000-11-02 00:00:00
Almost Famous,a,7.4,47383689,2000-09-15 00:00:00
Almost Famous,c,7.4,47383689,2000-09-15 00:00:00
Garfield: A Tail of Two Kitties,ation,5.1,141702264,2006-06-15 00:00:00
Garfield: A Tail of Two Kitties,dy,5.1,141702264,2006-06-15 00:00:00
Garfield: A Tail of Two Kitties,ly,5.1,141702264,2006-06-15 00:00:00
xXx: State of the Union,on,4.7,71073932,2005-04-27 00:00:00
xXx: State of the Union,nture,4.7,71073932,2005-04-27 00:00:00
xXx: State of the Union,e,4.7,71073932,2005-04-27 00:00:00
xXx: State of the Union,a,4.7,71073932,2005-04-27 00:00:00
xXx: State of the Union,ery,4.7,71073932,2005-04-27 00:00:00
xXx: State of the Union,ller,4.7,71073932,2005-04-27 00:00:00
Priest,on,5.4,78309131,2011-05-05 00:00:00
Priest,nce Fiction,5.4,78309131,2011-05-05 00:00:00
Priest,asy,5.4,78309131,2011-05-05 00:00:00
Priest,ller,5.4,78309131,2011-05-05 00:00:00
Priest,or,5.4,78309131,2011-05-05 00:00:00
Sinbad: Legend of the Seven Seas,ly,6.6,26288320,2003-07-02 00:00:00
Sinbad: Legend of the Seven Seas,ation,6.6,26288320,2003-07-02 00:00:00
Sinbad: Legend of the Seven Seas,nture,6.6,26288320,2003-07-02 00:00:00
Event Horizon,or,6.5,26673242,1997-08-15 00:00:00
Event Horizon,nce Fiction,6.5,26673242,1997-08-15 00:00:00
Event Horizon,ery,6.5,26673242,1997-08-15 00:00:00
Dragonfly,a,6.1,52322400,2002-02-22 00:00:00
The Black Dahlia,a,5.7,49111202,2006-09-15 00:00:00
Flyboys,on,6.3,17800000,2006-09-22 00:00:00
Flyboys,nture,6.3,17800000,2006-09-22 00:00:00
Flyboys,a,6.3,17800000,2006-09-22 00:00:00
Flyboys,ory,6.3,17800000,2006-09-22 00:00:00
Flyboys,nce,6.3,17800000,2006-09-22 00:00:00
The Last Castle,on,7.0,27642707,2001-10-19 00:00:00
The Last Castle,a,7.0,27642707,2001-10-19 00:00:00
The Last Castle,ller,7.0,27642707,2001-10-19 00:00:00
Supernova,or,4.9,14828081,2000-01-14 00:00:00
Supernova,nce Fiction,4.9,14828081,2000-01-14 00:00:00
Supernova,ller,4.9,14828081,2000-01-14 00:00:00
Winter's Tale,a,6.0,30800231,2014-02-13 00:00:00
Winter's Tale,asy,6.0,30800231,2014-02-13 00:00:00
Winter's Tale,ery,6.0,30800231,2014-02-13 00:00:00
Winter's Tale,nce,6.0,30800231,2014-02-13 00:00:00
The Mortal Instruments: City of Bones,on,6.2,90565421,2013-08-21 00:00:00
The Mortal Instruments: City of Bones,nture,6.2,90565421,2013-08-21 00:00:00
The Mortal Instruments: City of Bones,a,6.2,90565421,2013-08-21 00:00:00
The Mortal Instruments: City of Bones,ery,6.2,90565421,2013-08-21 00:00:00
The Mortal Instruments: City of Bones,nce,6.2,90565421,2013-08-21 00:00:00
The Mortal Instruments: City of Bones,asy,6.2,90565421,2013-08-21 00:00:00
Meet Dave,dy,5.0,50650079,2008-07-08 00:00:00
Meet Dave,nce Fiction,5.0,50650079,2008-07-08 00:00:00
Meet Dave,nture,5.0,50650079,2008-07-08 00:00:00
Meet Dave,ly,5.0,50650079,2008-07-08 00:00:00
Dark Water,a,5.3,25473093,2005-06-27 00:00:00
Dark Water,or,5.3,25473093,2005-06-27 00:00:00
Dark Water,ller,5.3,25473093,2005-06-27 00:00:00
Edtv,dy,5.7,0,1999-03-26 00:00:00
Inkheart,nture,6.0,57490374,2008-12-11 00:00:00
Inkheart,ly,6.0,57490374,2008-12-11 00:00:00
Inkheart,asy,6.0,57490374,2008-12-11 00:00:00
The Spirit,on,4.7,39031337,2008-12-25 00:00:00
The Spirit,dy,4.7,39031337,2008-12-25 00:00:00
The Spirit,ller,4.7,39031337,2008-12-25 00:00:00
The Spirit,e,4.7,39031337,2008-12-25 00:00:00
The Spirit,nce Fiction,4.7,39031337,2008-12-25 00:00:00
Mortdecai,dy,5.4,30418560,2015-01-21 00:00:00
Mortdecai,nture,5.4,30418560,2015-01-21 00:00:00
In the Name of the King: A Dungeon Siege Tale,nture,4.1,0,2007-11-29 00:00:00
In the Name of the King: A Dungeon Siege Tale,asy,4.1,0,2007-11-29 00:00:00
In the Name of the King: A Dungeon Siege Tale,on,4.1,0,2007-11-29 00:00:00
In the Name of the King: A Dungeon Siege Tale,a,4.1,0,2007-11-29 00:00:00
Beyond Borders,a,6.7,0,2003-10-23 00:00:00
Beyond Borders,nce,6.7,0,2003-10-23 00:00:00
Beyond Borders,nture,6.7,0,2003-10-23 00:00:00
The Monkey King 2,on,6.0,193677158,2016-01-22 00:00:00
The Monkey King 2,nture,6.0,193677158,2016-01-22 00:00:00
The Monkey King 2,asy,6.0,193677158,2016-01-22 00:00:00
The Great Raid,on,6.8,10166502,2005-08-12 00:00:00
The Great Raid,ory,6.8,10166502,2005-08-12 00:00:00
Deadpool,on,7.4,783112979,2016-02-09 00:00:00
Deadpool,nture,7.4,783112979,2016-02-09 00:00:00
Deadpool,dy,7.4,783112979,2016-02-09 00:00:00
Holy Man,a,4.9,0,1998-10-08 00:00:00
Holy Man,dy,4.9,0,1998-10-08 00:00:00
American Sniper,on,7.4,542307423,2014-12-11 00:00:00
Goosebumps,nture,6.2,158162788,2015-08-05 00:00:00
Goosebumps,or,6.2,158162788,2015-08-05 00:00:00
Goosebumps,dy,6.2,158162788,2015-08-05 00:00:00
Just Like Heaven,dy,6.5,102854431,2005-09-16 00:00:00
Just Like Heaven,asy,6.5,102854431,2005-09-16 00:00:00
Just Like Heaven,nce,6.5,102854431,2005-09-16 00:00:00
The Flintstones in Viva Rock Vegas,nce Fiction,4.4,59468275,2000-04-28 00:00:00
The Flintstones in Viva Rock Vegas,dy,4.4,59468275,2000-04-28 00:00:00
The Flintstones in Viva Rock Vegas,ly,4.4,59468275,2000-04-28 00:00:00
The Flintstones in Viva Rock Vegas,nce,4.4,59468275,2000-04-28 00:00:00
Rambo III,on,5.7,189015611,1988-05-24 00:00:00
Rambo III,nture,5.7,189015611,1988-05-24 00:00:00
Rambo III,ller,5.7,189015611,1988-05-24 00:00:00
Leatherheads,dy,5.7,41299492,2008-03-24 00:00:00
Leatherheads,nce,5.7,41299492,2008-03-24 00:00:00
Leatherheads,a,5.7,41299492,2008-03-24 00:00:00
The Ridiculous 6,dy,4.9,0,2015-12-11 00:00:00
The Ridiculous 6,ern,4.9,0,2015-12-11 00:00:00
Did You Hear About the Morgans?,dy,5.1,85280250,2009-12-17 00:00:00
The Internship,dy,6.1,44000000,2013-06-07 00:00:00
Resident Evil: Afterlife,on,5.8,300228084,2010-09-09 00:00:00
Resident Evil: Afterlife,nture,5.8,300228084,2010-09-09 00:00:00
Resident Evil: Afterlife,or,5.8,300228084,2010-09-09 00:00:00
Resident Evil: Afterlife,nce Fiction,5.8,300228084,2010-09-09 00:00:00
Red Tails,a,5.9,50365377,2012-01-19 00:00:00
Red Tails,on,5.9,50365377,2012-01-19 00:00:00
Red Tails,nture,5.9,50365377,2012-01-19 00:00:00
Red Tails,ory,5.9,50365377,2012-01-19 00:00:00
The Devil's Advocate,a,7.2,152944660,1997-10-17 00:00:00
The Devil's Advocate,or,7.2,152944660,1997-10-17 00:00:00
The Devil's Advocate,ery,7.2,152944660,1997-10-17 00:00:00
The Devil's Advocate,ller,7.2,152944660,1997-10-17 00:00:00
That's My Boy,dy,5.5,58058367,2012-06-14 00:00:00
DragonHeart,asy,6.4,115267375,1996-05-31 00:00:00
After the Sunset,on,6.0,61347797,2004-11-12 00:00:00
After the Sunset,dy,6.0,61347797,2004-11-12 00:00:00
After the Sunset,e,6.0,61347797,2004-11-12 00:00:00
After the Sunset,a,6.0,61347797,2004-11-12 00:00:00
Ghost Rider: Spirit of Vengeance,on,4.7,149217355,2011-12-10 00:00:00
Ghost Rider: Spirit of Vengeance,asy,4.7,149217355,2011-12-10 00:00:00
Ghost Rider: Spirit of Vengeance,ller,4.7,149217355,2011-12-10 00:00:00
Captain Corelli's Mandolin,a,5.5,62112895,2001-08-17 00:00:00
Captain Corelli's Mandolin,ory,5.5,62112895,2001-08-17 00:00:00
Captain Corelli's Mandolin,nce,5.5,62112895,2001-08-17 00:00:00
The Pacifier,on,5.8,113006880,2005-03-04 00:00:00
The Pacifier,dy,5.8,113006880,2005-03-04 00:00:00
The Pacifier,a,5.8,113006880,2005-03-04 00:00:00
The Pacifier,ly,5.8,113006880,2005-03-04 00:00:00
The Pacifier,ller,5.8,113006880,2005-03-04 00:00:00
Walking Tall,nture,6.0,57223890,2004-04-02 00:00:00
Walking Tall,a,6.0,57223890,2004-04-02 00:00:00
Walking Tall,on,6.0,57223890,2004-04-02 00:00:00
Walking Tall,ller,6.0,57223890,2004-04-02 00:00:00
Forrest Gump,dy,8.2,677945399,1994-07-06 00:00:00
Forrest Gump,a,8.2,677945399,1994-07-06 00:00:00
Forrest Gump,nce,8.2,677945399,1994-07-06 00:00:00
Alvin and the Chipmunks,dy,5.5,361366633,2007-12-13 00:00:00
Alvin and the Chipmunks,c,5.5,361366633,2007-12-13 00:00:00
Alvin and the Chipmunks,ly,5.5,361366633,2007-12-13 00:00:00
Alvin and the Chipmunks,asy,5.5,361366633,2007-12-13 00:00:00
Alvin and the Chipmunks,ation,5.5,361366633,2007-12-13 00:00:00
Meet the Parents,dy,6.6,330444045,2000-10-06 00:00:00
Meet the Parents,nce,6.6,330444045,2000-10-06 00:00:00
Pocahontas,nture,6.7,346079773,1995-06-14 00:00:00
Pocahontas,ation,6.7,346079773,1995-06-14 00:00:00
Pocahontas,a,6.7,346079773,1995-06-14 00:00:00
Pocahontas,ly,6.7,346079773,1995-06-14 00:00:00
Superman,on,6.9,300218018,1978-12-13 00:00:00
Superman,nture,6.9,300218018,1978-12-13 00:00:00
Superman,asy,6.9,300218018,1978-12-13 00:00:00
Superman,nce Fiction,6.9,300218018,1978-12-13 00:00:00
The Nutty Professor,asy,5.4,128769345,1996-06-26 00:00:00
The Nutty Professor,dy,5.4,128769345,1996-06-26 00:00:00
The Nutty Professor,nce,5.4,128769345,1996-06-26 00:00:00
The Nutty Professor,nce Fiction,5.4,128769345,1996-06-26 00:00:00
Hitch,dy,6.4,368100420,2005-02-10 00:00:00
Hitch,a,6.4,368100420,2005-02-10 00:00:00
Hitch,nce,6.4,368100420,2005-02-10 00:00:00
George of the Jungle,nture,5.4,0,1997-07-15 00:00:00
George of the Jungle,dy,5.4,0,1997-07-15 00:00:00
George of the Jungle,ly,5.4,0,1997-07-15 00:00:00
George of the Jungle,nce,5.4,0,1997-07-15 00:00:00
American Wedding,dy,6.0,231449203,2003-08-01 00:00:00
American Wedding,nce,6.0,231449203,2003-08-01 00:00:00
Captain Phillips,on,7.6,95000000,2013-10-10 00:00:00
Captain Phillips,a,7.6,95000000,2013-10-10 00:00:00
Captain Phillips,ller,7.6,95000000,2013-10-10 00:00:00
Date Night,dy,5.9,152263880,2010-04-08 00:00:00
Casper,asy,6.0,287928194,1995-05-26 00:00:00
Casper,dy,6.0,287928194,1995-05-26 00:00:00
Casper,ly,6.0,287928194,1995-05-26 00:00:00
The Equalizer,ller,7.1,192330738,2014-09-24 00:00:00
The Equalizer,on,7.1,192330738,2014-09-24 00:00:00
The Equalizer,e,7.1,192330738,2014-09-24 00:00:00
Maid in Manhattan,dy,5.6,154906693,2002-12-13 00:00:00
Maid in Manhattan,a,5.6,154906693,2002-12-13 00:00:00
Maid in Manhattan,nce,5.6,154906693,2002-12-13 00:00:00
Crimson Tide,on,7.0,157387195,1995-05-12 00:00:00
Crimson Tide,ller,7.0,157387195,1995-05-12 00:00:00
Crimson Tide,a,7.0,157387195,1995-05-12 00:00:00
The Pursuit of Happyness,a,7.7,307077295,2006-12-14 00:00:00
Flightplan,ller,6.1,223387299,2005-09-22 00:00:00
Flightplan,a,6.1,223387299,2005-09-22 00:00:00
Flightplan,ery,6.1,223387299,2005-09-22 00:00:00
Disclosure,a,5.9,214015089,1994-12-09 00:00:00
Disclosure,ller,5.9,214015089,1994-12-09 00:00:00
Disclosure,e,5.9,214015089,1994-12-09 00:00:00
Disclosure,ery,5.9,214015089,1994-12-09 00:00:00
Disclosure,nce,5.9,214015089,1994-12-09 00:00:00
City of Angels,a,6.4,198685114,1998-04-10 00:00:00
City of Angels,asy,6.4,198685114,1998-04-10 00:00:00
City of Angels,nce,6.4,198685114,1998-04-10 00:00:00
Kill Bill: Vol. 1,on,7.7,180949000,2003-10-10 00:00:00
Kill Bill: Vol. 1,e,7.7,180949000,2003-10-10 00:00:00
Bowfinger,dy,6.0,0,1999-08-12 00:00:00
Kill Bill: Vol. 2,on,7.6,152159461,2004-04-16 00:00:00
Kill Bill: Vol. 2,e,7.6,152159461,2004-04-16 00:00:00
Kill Bill: Vol. 2,ller,7.6,152159461,2004-04-16 00:00:00
Tango & Cash,on,6.1,63408614,1989-12-22 00:00:00
Tango & Cash,nture,6.1,63408614,1989-12-22 00:00:00
Tango & Cash,dy,6.1,63408614,1989-12-22 00:00:00
Death Becomes Her,asy,6.3,149022650,1992-07-30 00:00:00
Death Becomes Her,dy,6.3,149022650,1992-07-30 00:00:00
Shanghai Noon,nture,6.2,56932305,2000-05-26 00:00:00
Shanghai Noon,on,6.2,56932305,2000-05-26 00:00:00
Shanghai Noon,dy,6.2,56932305,2000-05-26 00:00:00
Shanghai Noon,ern,6.2,56932305,2000-05-26 00:00:00
Executive Decision,on,5.8,121969216,1996-03-15 00:00:00
Executive Decision,nture,5.8,121969216,1996-03-15 00:00:00
Executive Decision,a,5.8,121969216,1996-03-15 00:00:00
Executive Decision,ller,5.8,121969216,1996-03-15 00:00:00
Mr. Popper's Penguins,dy,5.7,187361754,2011-06-17 00:00:00
Mr. Popper's Penguins,ly,5.7,187361754,2011-06-17 00:00:00
The Forbidden Kingdom,on,6.3,127906624,2008-04-18 00:00:00
The Forbidden Kingdom,nture,6.3,127906624,2008-04-18 00:00:00
The Forbidden Kingdom,asy,6.3,127906624,2008-04-18 00:00:00
Free Birds,ation,5.7,110000000,2013-10-30 00:00:00
Free Birds,dy,5.7,110000000,2013-10-30 00:00:00
Free Birds,ly,5.7,110000000,2013-10-30 00:00:00
Alien³,nce Fiction,6.2,159773545,1992-05-22 00:00:00
Alien³,on,6.2,159773545,1992-05-22 00:00:00
Alien³,or,6.2,159773545,1992-05-22 00:00:00
Evita,ory,5.9,141047179,1996-12-14 00:00:00
Evita,a,5.9,141047179,1996-12-14 00:00:00
Evita,c,5.9,141047179,1996-12-14 00:00:00
Ronin,on,6.7,41610884,1998-09-25 00:00:00
Ronin,ller,6.7,41610884,1998-09-25 00:00:00
Ronin,e,6.7,41610884,1998-09-25 00:00:00
Ronin,nture,6.7,41610884,1998-09-25 00:00:00
The Ghost and the Darkness,nture,6.4,75000000,1996-10-11 00:00:00
Paddington,ly,7.0,259207227,2014-11-27 00:00:00
Paddington,dy,7.0,259207227,2014-11-27 00:00:00
The Watch,dy,5.3,68267862,2012-07-26 00:00:00
The Hunted,a,6.0,34234008,2003-03-11 00:00:00
The Hunted,on,6.0,34234008,2003-03-11 00:00:00
The Hunted,ller,6.0,34234008,2003-03-11 00:00:00
The Hunted,e,6.0,34234008,2003-03-11 00:00:00
Instinct,a,6.2,0,1999-06-04 00:00:00
Instinct,ery,6.2,0,1999-06-04 00:00:00
Instinct,ller,6.2,0,1999-06-04 00:00:00
Stuck on You,dy,5.1,33828318,2003-12-10 00:00:00
Semi-Pro,dy,5.4,33472850,2008-02-28 00:00:00
The Pirates! In an Adventure with Scientists!,ation,6.4,118338361,2012-03-12 00:00:00
The Pirates! In an Adventure with Scientists!,nture,6.4,118338361,2012-03-12 00:00:00
The Pirates! In an Adventure with Scientists!,ly,6.4,118338361,2012-03-12 00:00:00
The Pirates! In an Adventure with Scientists!,dy,6.4,118338361,2012-03-12 00:00:00
Changeling,e,7.3,113020255,2008-01-30 00:00:00
Changeling,a,7.3,113020255,2008-01-30 00:00:00
Changeling,ery,7.3,113020255,2008-01-30 00:00:00
Chain Reaction,on,5.3,60209334,1996-08-02 00:00:00
Chain Reaction,a,5.3,60209334,1996-08-02 00:00:00
Chain Reaction,nce Fiction,5.3,60209334,1996-08-02 00:00:00
Chain Reaction,ller,5.3,60209334,1996-08-02 00:00:00
The Fan,a,5.7,18626419,1996-08-15 00:00:00
The Fan,ery,5.7,18626419,1996-08-15 00:00:00
The Fan,ller,5.7,18626419,1996-08-15 00:00:00
The Phantom of the Opera,ller,7.0,154648887,2004-12-08 00:00:00
The Phantom of the Opera,a,7.0,154648887,2004-12-08 00:00:00
The Phantom of the Opera,nce,7.0,154648887,2004-12-08 00:00:00
Elizabeth: The Golden Age,a,6.6,74237563,2007-09-09 00:00:00
Elizabeth: The Golden Age,ory,6.6,74237563,2007-09-09 00:00:00
Elizabeth: The Golden Age,nce,6.6,74237563,2007-09-09 00:00:00
Æon Flux,on,5.4,52304001,2005-11-30 00:00:00
Æon Flux,nce Fiction,5.4,52304001,2005-11-30 00:00:00
Gods and Generals,a,6.1,12923936,2003-02-21 00:00:00
